"","Incident_ID","Incident_date","State","City","Address","No_killed","No_injured","Geo_Address","lon","lat"
"1788",1507092,2019-09-18,"California","Wilmington","800 block of Bayview Ave",2,2,"800 block of Bayview Ave, Wilmington, California",-118.2698978,33.7797185
"1789",1505354,2019-09-16,"Wyoming","Cheyenne","3436 E 11th St",2,2,"3436 E 11th St, Cheyenne, Wyoming",-104.7661548,41.1356907
"1790",1504030,2019-09-14,"Missouri","Saint Louis","5200 block of Tennessee Ave",1,3,"5200 block of Tennessee Ave, Saint Louis, Missouri",-90.2506914,38.5708046
"1791",1504012,2019-09-14,"California","Oakland","38th Ave and MacArthur Blvd",1,4,"38th Ave and MacArthur Blvd, Oakland, California",-122.1977385,37.7905568
"1792",1504387,2019-09-14,"Georgia","Lagrange","1400 block of Elm St",0,4,"1400 block of Elm St, Lagrange, Georgia",-85.0429839,33.0178861
"1793",1503207,2019-09-12,"New Mexico","Albuquerque","1919 Ladera Dr NW",1,4,"1919 Ladera Dr NW, Albuquerque, New Mexico",-106.7259287,35.1061428
"1794",1503192,2019-09-12,"New Mexico","Albuquerque","1028 Lura Pl SW",4,2,"1028 Lura Pl SW, Albuquerque, New Mexico",-106.6842008,35.0640205
"1795",1501350,2019-09-10,"Illinois","Chicago","2200 block of W Maypole Ave",0,4,"2200 block of W Maypole Ave, Chicago, Illinois",-87.681813,41.8841023
"1796",1499460,2019-09-08,"South Carolina","Sumter","1083 Broad St",2,2,"1083 Broad St, Sumter, South Carolina",-80.3761735,33.9507538
"1797",1500098,2019-09-08,"Louisiana","Alexandria","2900 block of Cypress St",1,3,"2900 block of Cypress St, Alexandria, Louisiana",-92.4439014,31.2856508
"1798",1499300,2019-09-07,"North Carolina","Whiteville","Brittany Ln",3,1,"Brittany Ln, Whiteville, North Carolina",-78.6850442,34.2481902
"1799",1497702,2019-09-04,"Louisiana","Marrero","3044 Sorbonne Dr",2,2,"3044 Sorbonne Dr, Marrero, Louisiana",-90.1192308,29.8508633
"1800",1497180,2019-09-04,"Florida","Jacksonville","400 W 62nd St",0,4,"400 W 62nd St, Jacksonville, Florida",-81.6589893,30.3842532
"1801",1494697,2019-09-02,"North Carolina","Greensboro","5528 W Market St",2,2,"5528 W Market St, Greensboro, North Carolina",-79.8900347,36.0771569
"1802",1495141,2019-09-02,"Illinois","Chicago","6200 block of S King Dr",0,4,"6200 block of S King Dr, Chicago, Illinois",-87.6158747,41.7819835
"1803",1495192,2019-09-02,"Alabama","Elkmont","25019 Ridge Road",5,0,"25019 Ridge Road, Elkmont, Alabama",-86.9698194,34.9211004
"1804",1494113,2019-09-01,"Connecticut","Hartford","80 Edgewood St",1,3,"80 Edgewood St, Hartford, Connecticut",-72.6910455,41.779657
"1805",1494669,2019-09-01,"North Carolina","Rocky Mount","521 Country Club Road",0,4,"521 Country Club Road, Rocky Mount, North Carolina",-77.825739,35.9665782
"1806",1494548,2019-09-01,"Alabama","Valley","502 Boulevard",0,7,"502 Boulevard, Valley, Alabama",-85.187097,32.7911911
"1807",1493374,2019-09-01,"Ohio","Toledo","3257 Stickney Ave",0,4,"3257 Stickney Ave, Toledo, Ohio",-83.527114,41.682713
"1808",1492778,2019-08-31,"North Carolina","Charlotte","10035 Dabney Dr",1,3,"10035 Dabney Dr, Charlotte, North Carolina",-80.7179767,35.31339
"1809",1492377,2019-08-31,"South Carolina","Moncks Corner","336 Maplewood Rd",0,4,"336 Maplewood Rd, Moncks Corner, South Carolina",-80.0383634,33.156254
"1810",1492441,2019-08-31,"Texas","Odessa","8250 TX 191",8,23,"8250 TX 191, Odessa, Texas",-102.2846596,31.9246372
"1811",1492264,2019-08-31,"Pennsylvania","Philadelphia","4600 block of 4th St",2,2,"4600 block of 4th St, Philadelphia, Pennsylvania",-75.132011,40.0208702
"1812",1493429,2019-08-31,"Maryland","Baltimore","900 block of N Monroe St",0,4,"900 block of N Monroe St, Baltimore, Maryland",-76.6476522,39.2991074
"1813",1492297,2019-08-31,"Maryland","Frederick","600 block of N Market St",0,4,"600 block of N Market St, Frederick, Maryland",-77.4096583,39.4217379
"1814",1493038,2019-08-31,"Illinois","Chicago","7100 block of S Paulina St",2,3,"7100 block of S Paulina St, Chicago, Illinois",-87.6662547,41.7648761
"1815",1491495,2019-08-30,"Maryland","Baltimore","1600 block of E 29th St",1,3,"1600 block of E 29th St, Baltimore, Maryland",-76.5929,39.3249251
"1816",1492087,2019-08-30,"Alabama","Mobile","1621 Virginia St",0,6,"1621 Virginia St, Mobile, Alabama",-88.0766595,30.6726132
"1817",1490466,2019-08-29,"Maryland","Baltimore","2500 block of E Monument St",1,3,"2500 block of E Monument St, Baltimore, Maryland",-76.5821312,39.2989888
"1818",1487729,2019-08-25,"New Mexico","Hobbs","1700 block of E Bond St",3,4,"1700 block of E Bond St, Hobbs, New Mexico",-103.1162678,32.703724
"1819",1487573,2019-08-25,"Illinois","Chicago","8200 block of S Maryland Ave",1,3,"8200 block of S Maryland Ave, Chicago, Illinois",-87.604151,41.745601
"1820",1487356,2019-08-24,"Maryland","Temple Hills (Camp Springs)","6200 block of Maxwell Dr",0,7,"6200 block of Maxwell Dr, Temple Hills (Camp Springs), Maryland",-76.8985587,38.8174429
"1821",1487224,2019-08-24,"Massachusetts","Lynn","Warren Street",1,3,"Warren Street, Lynn, Massachusetts",-70.9601086,42.4612926
"1822",1486232,2019-08-23,"Texas","Houston","4900 block of Southwind St",3,2,"4900 block of Southwind St, Houston, Texas",-95.3503175,29.6779794
"1823",1489373,2019-08-23,"Georgia","Dublin","200 Riverview Park Dr",0,4,"200 Riverview Park Dr, Dublin, Georgia",-82.8974115,32.5170907
"1824",1486675,2019-08-23,"Missouri","Saint Louis","1122 Union Blvd",1,3,"1122 Union Blvd, Saint Louis, Missouri",-90.2721923,38.6578194
"1825",1485340,2019-08-22,"South Carolina","Columbia","851 Bush River Rd",2,2,"851 Bush River Rd, Columbia, South Carolina",-81.1003632,34.0304631
"1826",1485548,2019-08-22,"California","Los Angeles","300 block of West Fifth St",0,4,"300 block of West Fifth St, Los Angeles, California",-118.2510087,34.0480568
"1827",1484335,2019-08-20,"Georgia","Atlanta","111 James P Brawley Dr SW",0,4,"111 James P Brawley Dr SW, Atlanta, Georgia",-84.4135506,33.7515371
"1828",1482199,2019-08-18,"Missouri","Kansas City","770 W 47th St",0,4,"770 W 47th St, Kansas City, Missouri",-94.5958596,39.0428858
"1829",1481989,2019-08-17,"Texas","Houston","12500 block of Mylla St",0,6,"12500 block of Mylla St, Houston, Texas",-95.2154561,29.7625879
"1830",1480326,2019-08-15,"Alabama","Montgomery","847 N University Dr",2,3,"847 N University Dr, Montgomery, Alabama",-86.297387,32.3656319
"1831",1479894,2019-08-15,"Pennsylvania","Philadelphia","1400 block of W Conlyn St",0,5,"1400 block of W Conlyn St, Philadelphia, Pennsylvania",-75.1440648,40.0419707
"1832",1478869,2019-08-14,"Pennsylvania","Philadelphia","3716 N 15th St",0,6,"3716 N 15th St, Philadelphia, Pennsylvania",-75.1530317,40.0100348
"1833",1479395,2019-08-13,"Washington","Tacoma","E 38th St and E Roosevelt Ave",2,3,"E 38th St and E Roosevelt Ave, Tacoma, Washington",-122.398824,47.223089
"1834",1478480,2019-08-12,"Mississippi","Greenwood","200 Young St",0,4,"200 Young St, Greenwood, Mississippi",-90.1740632,33.5191121
"1835",1475924,2019-08-11,"Illinois","Chicago","3500 block of W Lake St",0,6,"3500 block of W Lake St, Chicago, Illinois",-87.7136964,41.8849859
"1836",1475361,2019-08-10,"Virginia","Richmond","6346 Midlothian Turnpike",0,4,"6346 Midlothian Turnpike, Richmond, Virginia",-77.5141973,37.5042761
"1837",1476271,2019-08-10,"California","San Francisco","1100 Fillmore St",0,4,"1100 Fillmore St, San Francisco, California",-122.4317277,37.7798868
"1838",1475208,2019-08-09,"Illinois","Chicago","7300 block of S Artesian Ave",0,4,"7300 block of S Artesian Ave, Chicago, Illinois",-87.6846828,41.7609025
"1839",1472641,2019-08-07,"Missouri","Saint Louis","4900 block of Plover Ave",3,1,"4900 block of Plover Ave, Saint Louis, Missouri",-90.2563479,38.6950696
"1840",1469344,2019-08-05,"New York","Brooklyn","216 Buffalo Ave",0,4,"216 Buffalo Ave, Brooklyn, New York",-73.9254881,40.67175
"1841",1527721,2019-08-04,"Louisiana","Lake Charles","110 Pryce St",0,4,"110 Pryce St, Lake Charles, Louisiana",-93.2177159,30.234419
"1842",1468190,2019-08-04,"Illinois","Chicago","1800 S Kildare Ave",1,7,"1800 S Kildare Ave, Chicago, Illinois",-87.7325766,41.8569164
"1843",1468799,2019-08-04,"Tennessee","Memphis","443 E Shelby Dr",1,3,"443 E Shelby Dr, Memphis, Tennessee",-90.0492455,35.0204343
"1844",1468091,2019-08-04,"Illinois","Chicago","2900 block of W Roosevelt Rd",0,7,"2900 block of W Roosevelt Rd, Chicago, Illinois",-87.6985927,41.8667787
"1845",1467828,2019-08-04,"Ohio","Dayton","419 E 5th St",10,17,"419 E 5th St, Dayton, Ohio",-84.1843796,39.7574041
"1846",1466705,2019-08-03,"Texas","El Paso","7101 Gateway Blvd",23,23,"7101 Gateway Blvd, El Paso, Texas",-106.3844619,31.7772206
"1847",1467157,2019-08-02,"Virginia","Suffolk","200 block of N Broad St",2,3,"200 block of N Broad St, Suffolk, Virginia",-76.5931368,36.7315724
"1848",1462317,2019-07-30,"Ohio","Columbus","1280 E Long St",0,5,"1280 E Long St, Columbus, Ohio",-82.9671889,39.9690292
"1849",1460630,2019-07-28,"Pennsylvania","Philadelphia","2600 block of Carroll St",1,5,"2600 block of Carroll St, Philadelphia, Pennsylvania",-75.2336059,39.9175573
"1850",1460448,2019-07-28,"California","Gilroy","7050 Miller Ave",4,17,"7050 Miller Ave, Gilroy, California",-121.5853281,36.9962264
"1851",1461352,2019-07-28,"Wisconsin","Chippewa Falls","16964 54th Ave",5,2,"16964 54th Ave, Chippewa Falls, Wisconsin",-91.3278379,44.9206607
"1852",1459941,2019-07-28,"District of Columbia","Washington","637 T St NW",0,4,"637 T St NW, Washington, District of Columbia",-77.0213538,38.9158142
"1853",1460726,2019-07-28,"Illinois","Chicago","3938 W Roosevelt Rd",0,4,"3938 W Roosevelt Rd, Chicago, Illinois",-87.724397,41.8661792
"1854",1459389,2019-07-27,"Kansas","Wichita","505 N Rock Rd",1,3,"505 N Rock Rd, Wichita, Kansas",-97.2465019,37.6954562
"1855",1459718,2019-07-27,"New York","Brooklyn","1555 Linden Blvd",1,11,"1555 Linden Blvd, Brooklyn, New York",-73.9028219,40.6564812
"1856",1459201,2019-07-26,"Washington","Kennewick","E 10th Ave",1,3,"E 10th Ave, Kennewick, Washington",-119.1041854,46.1981784
"1857",1457165,2019-07-25,"California","Canoga Park","21901 Roscoe Boulevard",4,2,"21901 Roscoe Boulevard, Canoga Park, California",-118.6047055,34.220124
"1858",1453327,2019-07-21,"Illinois","Chicago","3900 block of Roosevelt Rd",0,4,"3900 block of Roosevelt Rd, Chicago, Illinois",-87.7228648,41.8664512
"1859",1453884,2019-07-21,"District of Columbia","Washington","2300 block of 15th St NE",0,4,"2300 block of 15th St NE, Washington, District of Columbia",-76.9824662,38.9208661
"1860",1453350,2019-07-20,"Maryland","Baltimore","2800 block of Boarman Ave",1,3,"2800 block of Boarman Ave, Baltimore, Maryland",-76.6678805,39.3380816
"1861",1452654,2019-07-20,"Pennsylvania","Clairton","501 Waddell Ave",0,4,"501 Waddell Ave, Clairton, Pennsylvania",-79.8862177,40.2943944
"1862",1452617,2019-07-20,"Illinois","Chicago","2401 N Lake Shore Dr",0,7,"2401 N Lake Shore Dr, Chicago, Illinois",-87.6306663,41.9270754
"1863",1450767,2019-07-18,"Illinois","Chicago","3427 W Fulton Blvd",1,3,"3427 W Fulton Blvd, Chicago, Illinois",-87.7122806,41.8860658
"1864",1450124,2019-07-17,"Texas","Lubbock","N Elder Ave and E Colgate St",1,3,"N Elder Ave and E Colgate St, Lubbock, Texas",-101.8029804,33.6024732
"1865",1449602,2019-07-16,"Texas","San Antonio","6989 San Pedro Ave",0,4,"6989 San Pedro Ave, San Antonio, Texas",-98.4998754,29.5076073
"1866",1448578,2019-07-15,"Georgia","Atlanta","1572 Hardee St NE",0,4,"1572 Hardee St NE, Atlanta, Georgia",-84.3366827,33.7555946
"1867",1447456,2019-07-14,"Illinois","Chicago","4600 block of W Erie St",0,4,"4600 block of W Erie St, Chicago, Illinois",-87.7414071,41.8925414
"1868",1446611,2019-07-13,"Illinois","Chicago","7900 block of S Loomis Blvd",1,4,"7900 block of S Loomis Blvd, Chicago, Illinois",-87.6585835,41.7504168
"1869",1447057,2019-07-13,"Pennsylvania","Philadelphia","5433 Lansdowne Ave",0,7,"5433 Lansdowne Ave, Philadelphia, Pennsylvania",-75.2313077,39.9773526
"1870",1445066,2019-07-11,"Texas","Houston","5901 Royal Palms St",0,4,"5901 Royal Palms St, Houston, Texas",-95.331251,29.697754
"1871",1441967,2019-07-08,"District of Columbia","Washington","3900 Martin Luther King Jr Ave SW",2,2,"3900 Martin Luther King Jr Ave SW, Washington, District of Columbia",-77.0087391,38.8324034
"1872",1441565,2019-07-07,"Michigan","Flint","Clio Rd and Myrtle St",0,6,"Clio Rd and Myrtle St, Flint, Michigan",-83.7326862,43.0503962
"1873",1441613,2019-07-07,"Missouri","Saint Louis","N Tucker Blvd and Convention Plaza",0,5,"N Tucker Blvd and Convention Plaza, Saint Louis, Missouri",-90.1961105,38.6332014
"1874",1441396,2019-07-07,"Illinois","Chicago","5600 block of S Paulina St",0,4,"5600 block of S Paulina St, Chicago, Illinois",-87.6669876,41.7921493
"1875",1441296,2019-07-07,"Illinois","Chicago","600 block of W 61st Pl",0,4,"600 block of W 61st Pl, Chicago, Illinois",-87.639763,41.783262
"1876",1441317,2019-07-07,"New Mexico","Albuquerque","211 Gold Ave SW",0,4,"211 Gold Ave SW, Albuquerque, New Mexico",-106.6499235,35.0835952
"1877",1441427,2019-07-06,"California","San Jose","3036 Quinto Way",0,4,"3036 Quinto Way, San Jose, California",-121.9141763,37.2680366
"1878",1441721,2019-07-06,"Missouri","Saint Louis","1921 Chambers Rd",5,0,"1921 Chambers Rd, Saint Louis, Missouri",-90.2641321,38.7494386
"1879",1440510,2019-07-05,"Massachusetts","Boston","Maple St",0,6,"Maple St, Boston, Massachusetts",-71.1568912,42.2907962
"1880",1440879,2019-07-05,"Nevada","Reno","600 block of Spokane St",1,5,"600 block of Spokane St, Reno, Nevada",-119.8007613,39.5346977
"1881",1439593,2019-07-05,"Illinois","Chicago","1600 block of E 67th St",0,5,"1600 block of E 67th St, Chicago, Illinois",-87.5850604,41.7733544
"1882",1440257,2019-07-05,"New York","Brooklyn","Elton St and Belmont Ave",0,4,"Elton St and Belmont Ave, Brooklyn, New York",-73.883074,40.6724642
"1883",1440765,2019-07-04,"Illinois","Rockford","1100 block of Preston St",0,4,"1100 block of Preston St, Rockford, Illinois",-89.1063421,42.2714764
"1884",1439737,2019-07-04,"California","Los Angeles","1900 block of Adair St",0,4,"1900 block of Adair St, Los Angeles, California",-118.2582842,34.0280185
"1885",1438971,2019-07-04,"Illinois","Chicago","800 block of N Homan Ave",1,3,"800 block of N Homan Ave, Chicago, Illinois",-87.7114211,41.8954986
"1886",1439765,2019-07-04,"California","Fresno","4700 block of E Hamilton Ave",1,3,"4700 block of E Hamilton Ave, Fresno, California",-119.7409002,36.7245752
"1887",1439042,2019-07-03,"Texas","Katy","5507 Everhart Manor Ln",2,3,"5507 Everhart Manor Ln, Katy, Texas",-95.7969688,29.7177492
"1888",1438602,2019-07-02,"Missouri","Saint Louis (Wellston)","6250 Page Ave",0,4,"6250 Page Ave, Saint Louis (Wellston), Missouri",-90.2935766,38.6712314
"1889",1437094,2019-07-01,"Maryland","Baltimore","1200 block of N Luzerne Ave",0,4,"1200 block of N Luzerne Ave, Baltimore, Maryland",-76.5815013,39.3049145
"1890",1435804,2019-06-30,"California","Oakland","3000 block of Brookdale Ave",0,4,"3000 block of Brookdale Ave, Oakland, California",-122.2155071,37.7923887
"1891",1436545,2019-06-30,"California","Yucaipa","12700 block of California St",0,5,"12700 block of California St, Yucaipa, California",-117.0392212,34.0228992
"1892",1436254,2019-06-30,"Texas","Dallas","3535 Munger Ave",2,2,"3535 Munger Ave, Dallas, Texas",-96.7898102,32.7980098
"1893",1435578,2019-06-30,"New York","Bay Shore","Farragut Ave",0,6,"Farragut Ave, Bay Shore, New York",-73.2610992,40.746988
"1894",1435041,2019-06-29,"Connecticut","Hartford","Judson St and Martin St",0,4,"Judson St and Martin St, Hartford, Connecticut",-72.6799544,41.7893425
"1895",1435297,2019-06-29,"Louisiana","Gray","2700 block of W Park Ave",0,4,"2700 block of W Park Ave, Gray, Louisiana",-90.7912856,29.7084481
"1896",1434931,2019-06-29,"Illinois","Chicago","2400 block of W Jackson Blvd",0,5,"2400 block of W Jackson Blvd, Chicago, Illinois",-87.686558,41.8776692
"1897",1435028,2019-06-29,"Louisiana","Baton Rouge","7132 Florida Blvd",0,7,"7132 Florida Blvd, Baton Rouge, Louisiana",-91.1157084,30.4511151
"1898",1434882,2019-06-28,"New Jersey","Paterson","50 block of Jefferson St",0,4,"50 block of Jefferson St, Paterson, New Jersey",-74.1711459,40.925607
"1899",1434602,2019-06-28,"Connecticut","Hamden","937 Choate Ave",0,5,"937 Choate Ave, Hamden, Connecticut",-72.9375733,41.4219256
"1900",1434971,2019-06-28,"Georgia","Atlanta","Ira St and Bass St SW",0,7,"Ira St and Bass St SW, Atlanta, Georgia",-84.3999789,33.7356464
"1901",1434893,2019-06-28,"New Jersey","Jersey City","167 Armstrong Ave",0,4,"167 Armstrong Ave, Jersey City, New Jersey",-74.0873695,40.7027342
"1902",1435217,2019-06-28,"Minnesota","Saint Paul","909 Desoto St",0,5,"909 Desoto St, Saint Paul, Minnesota",-93.0815016,44.9686572
"1903",1432989,2019-06-27,"Georgia","Atlanta","600 block of Parkway Dr",0,7,"600 block of Parkway Dr, Atlanta, Georgia",-84.3730704,33.7708803
"1904",1432930,2019-06-26,"Ohio","Akron","900 block of Rowe St",1,3,"900 block of Rowe St, Akron, Ohio",-81.5020543,41.0539403
"1905",1433857,2019-06-26,"Wisconsin","Milwaukee","2800 block of N 34th St",0,4,"2800 block of N 34th St, Milwaukee, Wisconsin",-87.9559,43.069893
"1906",1429475,2019-06-23,"California","La Jolla","7500 block of Draper Ave",1,3,"7500 block of Draper Ave, La Jolla, California",-117.2761278,32.8396762
"1907",1429810,2019-06-23,"California","San Jose","568 Habbitts Court",5,0,"568 Habbitts Court, San Jose, California",-121.8417386,37.3010716
"1908",1429047,2019-06-23,"Indiana","South Bend","1150 E Mishawaka Ave",1,10,"1150 E Mishawaka Ave, South Bend, Indiana",-86.2330389,41.6663944
"1909",1429480,2019-06-23,"Ohio","Columbus","1767 Genessee Ave",0,5,"1767 Genessee Ave, Columbus, Ohio",-82.9634088,40.0187554
"1910",1429338,2019-06-23,"South Carolina","Abbeville","1108 Cambridge St",3,1,"1108 Cambridge St, Abbeville, South Carolina",-82.3579459,34.1886425
"1911",1429399,2019-06-22,"Virginia","Hampton","1st St and E Pembroke Ave",0,4,"1st St and E Pembroke Ave, Hampton, Virginia",-76.3038259,37.0408796
"1912",1429022,2019-06-22,"Pennsylvania","Philadelphia","2400 block of Moore St",0,4,"2400 block of Moore St, Philadelphia, Pennsylvania",-75.185302,39.9300578
"1913",1428595,2019-06-22,"Maryland","Baltimore","800 block of N Port St",1,4,"800 block of N Port St, Baltimore, Maryland",-76.5832693,39.3001869
"1914",1428788,2019-06-21,"Michigan","Saginaw","1506 N Charles St",1,3,"1506 N Charles St, Saginaw, Michigan",-83.9677083,43.4296369
"1915",1427483,2019-06-21,"Illinois","Chicago","6300 block of S King Dr",0,4,"6300 block of S King Dr, Chicago, Illinois",-87.6160233,41.7792315
"1916",1428047,2019-06-21,"California","Santa Maria","519  West Taylor St",5,0,"519  West Taylor St, Santa Maria, California",-120.440787,34.975691
"1917",1428229,2019-06-21,"California","Richmond","700 block of 14th St",0,5,"700 block of 14th St, Richmond, California",-122.356409,37.9421263
"1918",1426537,2019-06-20,"Pennsylvania","Allentown","343 Hamilton St",0,10,"343 Hamilton St, Allentown, Pennsylvania",-75.4629204,40.6050018
"1919",1425193,2019-06-18,"New Jersey","Newark","700 block of Dr Martin Luther King Jr Blvd",1,4,"700 block of Dr Martin Luther King Jr Blvd, Newark, New Jersey",-74.1824909,40.728212
"1920",1425161,2019-06-17,"Texas","San Antonio","E Market St and Tower of the Americas Way",0,4,"E Market St and Tower of the Americas Way, San Antonio, Texas",-98.4810022,29.4213971
"1921",1424957,2019-06-17,"Tennessee","Memphis","2872 Coach Dr",0,5,"2872 Coach Dr, Memphis, Tennessee",-89.9250556,35.2042932
"1922",1423697,2019-06-16,"Pennsylvania","Philadelphia","6900 block of Reedbird Pl",1,5,"6900 block of Reedbird Pl, Philadelphia, Pennsylvania",-75.1652215,39.9525839
"1923",1423330,2019-06-16,"Kentucky","Louisville","Dixie Highway and Ormsby Ave",1,6,"Dixie Highway and Ormsby Ave, Louisville, Kentucky",-85.7875766,38.2354477
"1924",1423435,2019-06-16,"Iowa","Des Moines","1200 block of Sampson St",0,6,"1200 block of Sampson St, Des Moines, Iowa",-93.5927032,41.6008703
"1925",1422981,2019-06-15,"Louisiana","Shreveport","2500 block of Hollywood Ave",0,4,"2500 block of Hollywood Ave, Shreveport, Louisiana",-93.7775598,32.4570365
"1926",1420933,2019-06-12,"North Carolina","Charlotte","305 N Graham St",1,3,"305 N Graham St, Charlotte, North Carolina",-80.8444845,35.232551
"1927",1419305,2019-06-11,"Colorado","Aurora","12500 block of E Kansas Pl",0,4,"12500 block of E Kansas Pl, Aurora, Colorado",-104.842459,39.6944243
"1928",1420432,2019-06-11,"Georgia","Savannah","6900 Block of Damascus Rd",2,2,"6900 Block of Damascus Rd, Savannah, Georgia",-81.0727251,32.0044661
"1929",1418533,2019-06-09,"Ohio","Cleveland","17218 Tarkington Ave",1,3,"17218 Tarkington Ave, Cleveland, Ohio",-81.5613137,41.429279
"1930",1418548,2019-06-09,"New York","Buffalo","2081 Niagara St",0,4,"2081 Niagara St, Buffalo, New York",-78.9053522,42.9411261
"1931",1418457,2019-06-09,"Tennessee","Henning","265 N Main St",1,3,"265 N Main St, Henning, Tennessee",-89.572743,35.673603
"1932",1418180,2019-06-08,"Washington","White Swan","5151 Medicine Valley Rd",5,2,"5151 Medicine Valley Rd, White Swan, Washington",-120.823627,46.4225286
"1933",1417570,2019-06-08,"Illinois","Chicago","3500 block of W North Ave",0,4,"3500 block of W North Ave, Chicago, Illinois",-87.7142191,41.9103731
"1934",1417716,2019-06-07,"Texas","Austin","8220 TX-71",0,5,"8220 TX-71, Austin, Texas",-97.8863259,30.2475924
"1935",1416374,2019-06-06,"Illinois","Chicago","2500 block of N Lake Shore Dr",1,3,"2500 block of N Lake Shore Dr, Chicago, Illinois",-87.6321816,41.9284979
"1936",1415399,2019-06-05,"California","Santa Rosa","828 W 9th Street",0,4,"828 W 9th Street, Santa Rosa, California",-122.734969,38.440738
"1937",1412419,2019-06-01,"South Carolina","Allendale","473 Main St S",0,5,"473 Main St S, Allendale, South Carolina",-81.3150674,33.0038021
"1938",1411598,2019-06-01,"Illinois","Chicago","300 block of East Chicago Ave",0,4,"300 block of East Chicago Ave, Chicago, Illinois",-87.6175245,41.8971279
"1939",1411408,2019-06-01,"Virginia","Portsmouth","1100 block of Mt Vernon Ave",1,3,"1100 block of Mt Vernon Ave, Portsmouth, Virginia",-76.3359824,36.8363657
"1940",1412243,2019-06-01,"Illinois","Chicago","5600 block of West Madison St",0,4,"5600 block of West Madison St, Chicago, Illinois",-87.7650676,41.8807263
"1941",1411963,2019-06-01,"Georgia","Atlanta","12 Broad Street",0,5,"12 Broad Street, Atlanta, Georgia",-84.391403,33.7547072
"1942",1412430,2019-06-01,"Georgia","Macon","Suzanne Dr and Robinson Dr",2,4,"Suzanne Dr and Robinson Dr, Macon, Georgia",-83.6916716,32.842935
"1943",1410442,2019-05-31,"Virginia","Virginia Beach","2405 Courthouse Drive",13,4,"2405 Courthouse Drive, Virginia Beach, Virginia",-76.0574123,36.7510164
"1944",1411661,2019-05-31,"California","West Covina","306 N Hollow Ave",1,3,"306 N Hollow Ave, West Covina, California",-117.936319,34.0754405
"1945",1410329,2019-05-30,"Illinois","Robbins","14000 block of Grace Ave",0,5,"14000 block of Grace Ave, Robbins, Illinois",-87.7058314,41.6383
"1946",1408289,2019-05-29,"Texas","Cleveland","26311 TX-321",3,2,"26311 TX-321, Cleveland, Texas",-95.0500946,30.3255657
"1947",1409255,2019-05-29,"Louisiana","Reserve","300 block of Homewood Place",1,3,"300 block of Homewood Place, Reserve, Louisiana",-90.5450421,30.0686267
"1948",1407941,2019-05-27,"Missouri","Saint Louis","5900 block of Goodfellow Blvd",2,2,"5900 block of Goodfellow Blvd, Saint Louis, Missouri",-90.2547828,38.7134198
"1949",1406330,2019-05-27,"District of Columbia","Washington","1200 block of Sumner Rd SE",0,5,"1200 block of Sumner Rd SE, Washington, District of Columbia",-76.9972245,38.8611047
"1950",1407189,2019-05-27,"New Jersey","Trenton","100 block of Walnut St",1,5,"100 block of Walnut St, Trenton, New Jersey",-74.7489086,40.2209688
"1951",1405445,2019-05-26,"District of Columbia","Washington","3509 Wheeler Rd SE",1,3,"3509 Wheeler Rd SE, Washington, District of Columbia",-76.9941198,38.8392696
"1952",1405749,2019-05-26,"Virginia","La Crosse","800 block of Alvis Road",0,5,"800 block of Alvis Road, La Crosse, Virginia",-78.027849,36.6091459
"1953",1406070,2019-05-26,"California","Stockton","600 block of E Oak St",1,3,"600 block of E Oak St, Stockton, California",-121.2848589,37.959817
"1954",1404417,2019-05-25,"New Jersey","Trenton","225 Brunswick Ave",0,9,"225 Brunswick Ave, Trenton, New Jersey",-74.761387,40.228236
"1955",1404580,2019-05-25,"Michigan","Detroit","3400 block of Devonshire",3,2,"3400 block of Devonshire, Detroit, Michigan",-82.9344106,42.3901533
"1956",1405196,2019-05-25,"Virginia","Chesapeake","Holly Cove Dr and Schooner Trail",1,9,"Holly Cove Dr and Schooner Trail, Chesapeake, Virginia",-76.39959,36.7998706
"1957",1405317,2019-05-25,"Maryland","Baltimore","500 block of N Belnord Ave",0,4,"500 block of N Belnord Ave, Baltimore, Maryland",-76.57886,39.297176
"1958",1405221,2019-05-25,"Oklahoma","Oklahoma City","N Kelley Ave and NE 26th St",0,5,"N Kelley Ave and NE 26th St, Oklahoma City, Oklahoma",-97.4944349,35.4968358
"1959",1400095,2019-05-20,"Oklahoma","Tulsa","8118 E 16th St",2,2,"8118 E 16th St, Tulsa, Oklahoma",-95.8856563,36.1383481
"1960",1400146,2019-05-20,"Louisiana","Alexandria","1900 block of Bacon Street",1,4,"1900 block of Bacon Street, Alexandria, Louisiana",-92.4558442,31.2863527
"1961",1400561,2019-05-20,"Ohio","Columbus","2424 Sullivant Ave",0,4,"2424 Sullivant Ave, Columbus, Ohio",-83.0634663,39.9456086
"1962",1399820,2019-05-19,"Oregon","Portland","226 SE Madison St",0,5,"226 SE Madison St, Portland, Oregon",-122.6630883,45.5127145
"1963",1399017,2019-05-18,"Mississippi","Cascilla","700 Leverette Ln",1,4,"700 Leverette Ln, Cascilla, Mississippi",-90.1201993,33.8848664
"1964",1398553,2019-05-18,"Alabama","Atmore","100 Martin Luther King Avenue",1,8,"100 Martin Luther King Avenue, Atmore, Alabama",-87.4788916,31.031838
"1965",1398538,2019-05-18,"Indiana","Muncie","2410 W. Euclid Ave",1,6,"2410 W. Euclid Ave, Muncie, Indiana",-85.4147845,40.2073182
