"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2166371,"November 13, 2021",Georgia,Atlanta,"2060 Alison Court SW",1,0,N/A
2167270,"November 13, 2021",Georgia,Nashville,"300 block of JD Nichols Rd",1,1,N/A
2171336,"November 13, 2021",Mississippi,Biloxi,"100 block of Eisenhower Dr",1,1,N/A
2165776,"November 13, 2021",Texas,Houston,"5877 S Gessner Rd",1,1,N/A
2165947,"November 13, 2021","New Jersey",Pleasantville,"914 Atlantic Ave",1,0,N/A
2166970,"November 13, 2021",Texas,"Corpus Christi","Blevins St and Miami Dr",1,0,N/A
2166483,"November 13, 2021",Arizona,Phoenix,"S 51st Ave and W Baseline Rd",1,0,N/A
2166959,"November 13, 2021",Louisiana,Monroe,"406 Magnolia St",1,0,N/A
2166866,"November 13, 2021",Virginia,Petersburg,"200 block of S South St",1,0,N/A
2165508,"November 12, 2021",Virginia,Portsmouth,"1000 block of 7th St",1,0,N/A
2167040,"November 12, 2021",Texas,Lubbock,"2500 block of Loyola St",1,0,N/A
2165648,"November 12, 2021",Oklahoma,Tulsa,"444 W Latimer St",1,0,N/A
2166051,"November 12, 2021",Tennessee,Millington,"8507 TN-3",1,0,N/A
2165600,"November 12, 2021",Virginia,Richmond,"3050 Nine Mile Rd",2,2,N/A
2165553,"November 12, 2021",Colorado,Denver,"Logan St and E 48th Ave",1,0,N/A
2165722,"November 12, 2021","North Carolina",Durham,"1000 block of Drew St",1,2,N/A
2165540,"November 12, 2021",Colorado,Denver,"1200 block of S Federal Blvd",1,0,N/A
2165517,"November 12, 2021",Michigan,Detroit,"11200 College St",1,0,N/A
2166243,"November 12, 2021",California,Rialto,"300 block of N Linden Ave",1,0,N/A
2165477,"November 12, 2021","District of Columbia",Washington,"4800 block of N Capital St NE",1,0,N/A
2165165,"November 12, 2021",California,"Los Angeles (Commerce)","5756 Whittier Blvd",1,1,N/A
2166134,"November 12, 2021",California,Easton,"W Fantz Ave and S Geneva Ave",1,0,N/A
2167643,"November 12, 2021",Washington,"Federal Way","2415 S 320th St",1,0,N/A
2165420,"November 12, 2021",Minnesota,Minneapolis,"W Broadway Ave and N Lyndale Ave",1,0,N/A
2165796,"November 12, 2021",Illinois,Chicago,"300 block of S Homan Ave",1,0,N/A
2165561,"November 12, 2021","North Carolina",Charlotte,"1501 N Tryon St",1,0,N/A
2165651,"November 12, 2021",Oklahoma,"Oklahoma City","7500 block of Knight Lake Dr",1,0,N/A
2166671,"November 12, 2021",Ohio,"Lake Milton (Craig Beach)","Jersey St",1,0,N/A
2165379,"November 12, 2021",Texas,"Fort Worth","900 block of Judd St",1,0,N/A
2167909,"November 12, 2021",Louisiana,Donaldsonville,"3rd St",1,0,N/A
2165728,"November 12, 2021",Georgia,Hogansville,"Oak St",1,0,N/A
2165640,"November 12, 2021",Illinois,Collinsville,"100 block of Rainbow Dr",1,0,N/A
2165868,"November 12, 2021",Indiana,Gary,"1000 block of Polk St",1,2,N/A
2167340,"November 12, 2021",Indiana,Gary,"5000 block of W 5th Ave",1,0,N/A
2165761,"November 12, 2021",Wyoming,Casper,"4700 block of E 12th St",1,0,N/A
2165732,"November 12, 2021",Louisiana,"Baton Rouge","6000 block of Avocado Dr",1,2,N/A
2165850,"November 12, 2021","New York",Rochester,"493 West Ave",1,1,N/A
2165881,"November 12, 2021",Georgia,Newnan,"1645 US-29",1,0,N/A
2166470,"November 12, 2021",Indiana,Indianapolis,"20 block of Neal Ave",1,0,N/A
2165853,"November 12, 2021",Indiana,Indianapolis,"4200 block of Falcon Ct",1,0,N/A
2165861,"November 12, 2021",Florida,Orlando,"W Colonial Dr and Kirkman Rd",1,0,N/A
2165879,"November 12, 2021",Florida,"Key West","4908 Overseas Hwy",1,0,N/A
2167230,"November 12, 2021",California,"Los Angeles","13200 block of Maclay St",1,0,N/A
2167005,"November 12, 2021",Texas,Dallas,"1715 Barnes Bridge Rd",1,1,N/A
2165825,"November 12, 2021",Florida,"North Fort Myers","1064 N Tamiami Trail",1,0,N/A
2168120,"November 12, 2021",Alabama,Bessemer,"271 Woodward Est",1,0,N/A
2165670,"November 12, 2021",Alabama,Bessemer,"Bessemer Super Highway and 32nd St N",1,0,N/A
2165806,"November 12, 2021",Arizona,Phoenix,"E Buckeye Rd and Sky Harbor Cir S",1,0,N/A
2165535,"November 12, 2021",Alabama,Birmingham,"1100 block of 33rd St SW",2,2,N/A
2165363,"November 12, 2021",Florida,Tampa,I-275,1,0,N/A
2166415,"November 12, 2021",Montana,Helena,"117 Valley Dr",1,0,N/A
2165576,"November 12, 2021","North Carolina",Greensboro,"3800 block of Central Ave",1,0,N/A
2165693,"November 12, 2021",Pennsylvania,Philadelphia,"N 29th St and W Cambria St",1,0,N/A
2165108,"November 11, 2021",Texas,Odessa,"900 block of W 40th St",2,0,N/A
2164867,"November 11, 2021",Tennessee,Memphis,"3955 Print Ave",1,0,N/A
2164711,"November 11, 2021","North Carolina",Kannapolis,"525 E C St",1,0,N/A
2164873,"November 11, 2021",Missouri,Independence,"1500 block of N Pleasant St",1,1,N/A
2164942,"November 11, 2021",Virginia,Hampton,"700 block of Kecoughtan Rd",1,0,N/A
2165320,"November 11, 2021",California,"Palm Desert","Tennessee Ave and Oklahoma Ave",1,0,N/A
2164816,"November 11, 2021","New York",Rochester,"60 St Paul St",1,0,N/A
2164863,"November 11, 2021",Minnesota,"Minneapolis (Brooklyn Center)","5600 block of N Girard Ave",1,0,N/A
2165396,"November 11, 2021",Wisconsin,Milwaukee,"2643 W Atkinson Ave",1,1,N/A
2165415,"November 11, 2021",Georgia,Atlanta,"3350 Mt Gilead Rd SW",1,0,N/A
2165402,"November 11, 2021",Texas,Garland,"800 block of Sylvan Dr",1,0,N/A
2164814,"November 11, 2021","District of Columbia",Washington,"3960 Minnesota Ave NE",1,0,N/A
2167252,"November 11, 2021",Louisiana,"New Orleans","2300 block of St Anthony St",1,0,N/A
2165048,"November 11, 2021",Texas,"El Paso","8100 Independence Dr",2,1,N/A
2165313,"November 11, 2021",Florida,"Winter Haven (Wahneta)","Rifle Range Rd and Noles Ln",1,0,N/A
2164860,"November 11, 2021",Illinois,Kankakee,"800 block of S Dearborn Ave",1,0,N/A
2165662,"November 11, 2021","New Jersey",Franklinville,"Franklinville-Williamstown Rd and Sandra Way",1,0,N/A
2165167,"November 11, 2021",California,Lynwood,"3130 Euclid Ave",1,1,N/A
2164669,"November 11, 2021",Texas,Houston,"171 N Sam Houston Pkwy E",1,0,N/A
2165287,"November 11, 2021",Pennsylvania,Philadelphia,"100 block of E Clearfield St",1,0,N/A
2164771,"November 11, 2021",Georgia,Clarkston,"1000 Old Hampton Dr",1,0,N/A
2164562,"November 11, 2021",Pennsylvania,Philadelphia,"1100 block of E Tioga St",1,0,N/A
2165274,"November 11, 2021",Pennsylvania,Aliquippa,"1 Tyler St",1,0,N/A
2164653,"November 11, 2021",California,Oakland,"1400 block of Lakeshore Ave",1,0,N/A
2165347,"November 11, 2021","New York","New York (Manhattan)","364 Madison St",1,0,N/A
2165578,"November 11, 2021",Missouri,Springfield,"3055 S Glenstone Ave",1,1,N/A
2165132,"November 11, 2021",Texas,Houston,"15300 Fondren Rd",1,0,N/A
2164769,"November 11, 2021","New York",Brooklyn,"Belt Parkway and Cropsey Ave",1,0,N/A
2164718,"November 11, 2021",Illinois,Chicago,"900 block of E 98th St",1,0,N/A
2165128,"November 11, 2021",Texas,Converse,"8800 block of Appaloosa Pass",1,0,N/A
2165141,"November 11, 2021","South Carolina",Camden,"110 E Dekalb St",1,1,N/A
2165680,"November 11, 2021",Alabama,"Birmingham (Tarrant)","1100 block of Hall St",1,0,N/A
2164983,"November 11, 2021",Virginia,Richmond,"7101 Jahnke Rd",1,0,N/A
2164418,"November 11, 2021","New York",Rochester,"35 Chestnut St",2,0,N/A
2164379,"November 10, 2021",Colorado,Aurora,"14082 E Iowa Dr",1,0,N/A
2164384,"November 10, 2021",Colorado,Denver,"1100 block of Willow St",1,1,N/A
2164629,"November 10, 2021",Texas,Spring,"22100 block of Diane Dr",2,1,N/A
2166318,"November 10, 2021","New York",Uniondale,"Alexander Ave and Lee Rd",1,0,N/A
2171226,"November 10, 2021",Virginia,Accomac,"22000 block of Daugherty Rd",1,0,N/A
2164414,"November 10, 2021",Illinois,Chicago,"2800 block of E 81st St",1,0,N/A
2164255,"November 10, 2021","North Carolina",Greenville,"3615 E 10th St",1,0,N/A
2164277,"November 10, 2021","North Carolina",Burlington,"500 block of Cameron St",1,0,N/A
2165304,"November 10, 2021",Illinois,Springfield,"E Cornell Ave and Wirt Ave",1,0,N/A
2164857,"November 10, 2021",Missouri,"Saint Louis","3800 block of Jennings Station Rd",1,0,N/A
2164851,"November 10, 2021",Kansas,Wichita,"4024 E Harry St",1,0,N/A
2164525,"November 10, 2021",Maryland,Gaithersburg,"701 Russell Ave",1,0,N/A
2167524,"November 10, 2021",Pennsylvania,Allentown,"50 block of S Leh St",1,0,N/A
2163997,"November 10, 2021",Ohio,Zanesville,"779 Pine St.",2,0,N/A
2165293,"November 10, 2021",Pennsylvania,Philadelphia,"4700 block of Knorr St",1,0,N/A
2164222,"November 10, 2021",California,Oceanside,"300 block of Moonstone Way",1,1,N/A
2164620,"November 10, 2021",Florida,Apopka,"100 block of Chisholm St",1,0,N/A
2164618,"November 10, 2021",Georgia,Macon,"4344 W Highland Dr",1,0,N/A
2164343,"November 10, 2021",Arkansas,Gentry,"129 Fowler St",1,0,N/A
2164389,"November 10, 2021",Colorado,Denver,"1400 block of N Osage St",1,0,N/A
2164766,"November 10, 2021",Wisconsin,"Milwaukee (Brown Deer)","8462 N Meadowside Ct",2,0,N/A
2164463,"November 10, 2021",Indiana,"Fort Wayne","2108 Point West Dr",1,0,N/A
2164437,"November 10, 2021",California,Burbank,"1060 N Lake St",1,0,N/A
2164421,"November 10, 2021",Illinois,Chicago,"2900 block of N Wolcott Ave",1,0,N/A
2165145,"November 10, 2021","South Carolina",Camden,"Gaines Church Rd and SC-97",1,0,N/A
2165595,"November 10, 2021",Missouri,"Kansas City","5100 block of Olive St",1,0,N/A
2165702,"November 10, 2021",Arkansas,Boles,"3200 block of Yearling Ridge Rd",1,0,N/A
2165057,"November 10, 2021",Arkansas,"Fort Smith","3220 Yearling Ridge Rd",1,0,N/A
2162929,"November 9, 2021",Massachusetts,Brockton,"79 Tremont St",1,1,N/A
2164293,"November 9, 2021","North Carolina",Supply,"1900 block of Deer Vista St",1,0,N/A
2163271,"November 9, 2021","North Carolina",Wilmington,"4100 block of Hearthside Dr",2,0,N/A
2164399,"November 9, 2021",Oklahoma,Tulsa,"4000 N Elgin Ave",1,0,N/A
2163279,"November 9, 2021","North Carolina",Shelby,"500 block of Roberts St",1,0,N/A
2163491,"November 9, 2021",Virginia,Portsmouth,"2100 block of Pearl St",1,0,N/A
2163509,"November 9, 2021",Indiana,Indianapolis,"4909 Covered Bridge Rd",1,0,N/A
2164186,"November 9, 2021",California,Inglewood,"10700 block of Firmona Ave",1,0,N/A
2163462,"November 9, 2021",Tennessee,Memphis,"Winston Dr and N Watkins St",1,0,N/A
2163806,"November 9, 2021","New Mexico","Las Cruces","2355 Avenida de Mesilla",1,0,N/A
2163680,"November 9, 2021",Texas,Houston,"17300 block of Tomball Pkwy",1,0,N/A
2164029,"November 9, 2021",Georgia,Milledgeville,"1863 Vinson Hwy SE",1,0,N/A
2163428,"November 9, 2021",Texas,Killeen,"400 block of Sladecek Dr",1,0,N/A
2164068,"November 9, 2021",Virginia,Richmond,"4000 block of Hull Street Rd",1,0,N/A
2163432,"November 9, 2021",Maryland,Baltimore,"800 block of Brooks Ln",1,0,N/A
2163227,"November 9, 2021","South Carolina",Lancaster,"Deason Ln",1,0,N/A
2164027,"November 9, 2021",Georgia,Barnesville,"Possum Trot Rd",1,0,N/A
2165349,"November 9, 2021",Florida,"Plant City","N Wilder Rd and Williams Rd",1,1,N/A
2163983,"November 9, 2021",Florida,"Fort Lauderdale (Lauderhill)","1700 block of NW 34th Ave",1,0,N/A
2163617,"November 9, 2021","South Dakota",Scotland,"710 2nd St",3,2,N/A
2163219,"November 9, 2021",Massachusetts,Boston,"29 Ferndale St",1,3,N/A
2162942,"November 9, 2021","New Jersey","Southampton (Southampton Twp)","James Ave and Estates Dr",1,1,N/A
2163895,"November 9, 2021",Texas,Beaumont,"1300 block of Edwin St",1,0,N/A
2162988,"November 9, 2021",Florida,Warrington,"Waycross Ave and Stonewall Ave",2,0,N/A
2163152,"November 9, 2021",California,"Los Angeles","Klamath Place and Eastern Ave",1,0,N/A
2163507,"November 9, 2021",Indiana,Indianapolis,"38th St and Meridian St",1,0,N/A
2163841,"November 9, 2021",Utah,Ogden,"125 Patterson St",1,1,N/A
2168189,"November 9, 2021",Indiana,Indianapolis,"7500 block of Woodlawn Ave",1,0,N/A
2163593,"November 9, 2021",Pennsylvania,Philadelphia,"1500 Arch St",1,0,N/A
2163390,"November 9, 2021",Illinois,Chicago,"200 block of N Central Ave",1,0,N/A
2163819,"November 9, 2021",Nevada,"Las Vegas","2980 E Tropicana Ave",1,0,N/A
2162967,"November 9, 2021",California,"Los Angeles","W Slauson Ave and Western Ave",1,1,N/A
2163148,"November 9, 2021",California,Hemet,"26000 block of Columbia St",1,0,N/A
2163584,"November 9, 2021",Louisiana,"Baton Rouge","10008 Ave L",1,0,N/A
2163394,"November 9, 2021",Illinois,Chicago,"2100 block of S Harding Ave",1,0,N/A
2163249,"November 9, 2021",Illinois,Chicago,"900 block of E 54th Pl",1,0,N/A
2163733,"November 9, 2021",Massachusetts,Boston,"106 Deering Rd",1,1,N/A
2164406,"November 9, 2021",Washington,Lacey,"100 block of College St SE",1,1,N/A
2163324,"November 9, 2021",Texas,Plano,"800 block of Arbor Downs Dr",1,0,N/A
2163725,"November 9, 2021",Missouri,"Kansas City","4300 block of E Linwood Blvd",1,0,N/A
2163281,"November 9, 2021",Michigan,Kalamazoo,"1523 Washington Ave",1,0,N/A
2163772,"November 9, 2021",Louisiana,"Hahnville (Killona)","160 Killona Dr",1,4,N/A
2163322,"November 9, 2021",Nevada,"Las Vegas","3700 block of Royal Crest St",1,0,N/A
2163708,"November 8, 2021",Alabama,Anniston,"500 block of E 6th St",1,0,N/A
2162811,"November 8, 2021",Pennsylvania,"Mc Kees Rocks (Mckees Rocks)","700 block of Camp St",1,0,N/A
2162289,"November 8, 2021",Illinois,Chicago,"3855 W Division St",1,0,N/A
2162705,"November 8, 2021",Kentucky,Louisville,"200 block of Cecil Ave",2,0,N/A
2162598,"November 8, 2021",California,Sacramento,"7300 block of Meadowgate Dr",1,0,N/A
2164902,"November 8, 2021",Missouri,Columbia,"5900 block of N Kent Dr",1,0,N/A
2163236,"November 8, 2021","North Carolina",Charlotte,"4400 block of Merlane Dr",1,0,N/A
2163486,"November 8, 2021",Indiana,"South Bend","1809 Randolph St",1,0,N/A
2162435,"November 8, 2021",Washington,Renton,"500 block of SW 7th St",1,0,N/A
2164195,"November 8, 2021","South Carolina","Mc Coll","Platt Rd",1,0,N/A
2163103,"November 8, 2021",Illinois,Chicago,"601 N St Louis Ave",1,0,N/A
2162196,"November 8, 2021",Texas,Victoria,"10700 FM 236",3,1,N/A
2162333,"November 8, 2021","South Carolina","North Charleston","4106 Dorchester Rd",1,0,N/A
2162433,"November 8, 2021","District of Columbia",Washington,"2 Lincoln Memorial Cir NW",1,0,N/A
2163304,"November 8, 2021",Illinois,Peoria,"900 block of S Greenlawn Ave",1,0,N/A
2162218,"November 8, 2021",Texas,Houston,"2900 block of Hopper Rd",1,0,N/A
2162955,"November 8, 2021","North Carolina",Raleigh,"3700 block of Benson Dr",1,0,N/A
2163261,"November 8, 2021","North Carolina",Durham,"4655 Hope Valley Rd",1,0,N/A
2162088,"November 8, 2021",Georgia,"Forest Park","4600 block of Jonesboro Rd",1,0,N/A
2163468,"November 8, 2021",Tennessee,Jackson,"400 block of Lambuth Blvd",1,0,N/A
2162335,"November 8, 2021",Illinois,Peoria,"2400 N Sheridan Rd",1,0,N/A
2162049,"November 8, 2021",Ohio,Columbus,"4199 Morse Crossing",1,0,N/A
2162805,"November 8, 2021",Oklahoma,Tulsa,"8105 E 21st St",1,0,N/A
2163156,"November 8, 2021",California,Bakersfield,"1600 block of Lotus Lane",2,0,N/A
2163974,"November 8, 2021",Indiana,"Fort Wayne","3600 block of Turf Ln",1,0,N/A
2163007,"November 8, 2021",Georgia,Atlanta,"1080 W Peachtree St NW",1,0,N/A
2162094,"November 8, 2021",Georgia,Atlanta,"1061 Peeples St SW",1,0,N/A
2163899,"November 8, 2021",Texas,Austin,"12700 block of Harris Branch Pkwy",1,0,N/A
2162220,"November 8, 2021",Wisconsin,Oregon,"555 S Perry Pkwy",1,1,N/A
2162128,"November 8, 2021",Indiana,Bloomington,"500 block of S Basswood Dr",1,1,N/A
2162116,"November 8, 2021",Michigan,Saginaw,"1600 block of Owen St",1,0,N/A
2162014,"November 8, 2021",Indiana,Indianapolis,"5200 block of Butler Terr",1,0,N/A
2162005,"November 8, 2021",Florida,"Daytona Beach","854 Orange Ave",1,0,N/A
2162061,"November 8, 2021",Arizona,Phoenix,"2220 E Beardsley Rd",2,0,N/A
2162831,"November 8, 2021",Pennsylvania,Philadelphia,"900 block of Belmont Ave",1,1,N/A
2163214,"November 8, 2021",Michigan,Pontiac,"N Perry St and Giddings Rd",1,1,N/A
2162315,"November 8, 2021",Tennessee,Memphis,"St Elmo Ave and N Trezevant St",1,0,N/A
2162519,"November 8, 2021",Maryland,Baltimore,"6100 block of Cardiff Ave",2,1,N/A
2162337,"November 8, 2021",Tennessee,Monteagle,US-41,1,0,N/A
2162735,"November 8, 2021",Texas,Manor,"12706 Harris Branch Pkwy",1,0,N/A
2162604,"November 8, 2021",Texas,Austin,"5400 block of S. Congress Ave",1,2,N/A
2162495,"November 8, 2021",Colorado,Denver,"8101 E Dartmouth Ave",2,0,N/A
2162265,"November 8, 2021",Mississippi,Jackson,"Capitol St",1,0,N/A
2162204,"November 8, 2021",Mississippi,Hattiesburg,"6553 US 49",1,0,N/A
2162083,"November 8, 2021","New Mexico",Albuquerque,"1000 Avenida Cesar Chavez SE",1,0,N/A
2163582,"November 8, 2021",Michigan,"Grand Blanc","6331 S Saginaw St",1,0,N/A
2163596,"November 8, 2021",Missouri,"Kansas City","E 56th St and Brooklyn Ave",1,0,N/A
2161777,"November 7, 2021",Oklahoma,Guthrie,"500 block of W Noble Ave",1,0,N/A
2162589,"November 7, 2021",Arkansas,Blytheville,"1900 block of W Rose St",1,1,N/A
2161814,"November 7, 2021",Kansas,Wichita,"4500 block of Meadowview Ave",1,0,N/A
2161998,"November 7, 2021",Florida,"Miami Gardens","NW 199th St and NW 29th Ct",1,0,N/A
2161656,"November 7, 2021",Pennsylvania,Philadelphia,"800 block of E Willard St",1,0,N/A
2161793,"November 7, 2021",Tennessee,Memphis,"1200 block of S Bellevue Blvd",1,0,N/A
2161323,"November 7, 2021",Wisconsin,Kenosha,"625 57th St",1,3,N/A
2162574,"November 7, 2021",Kansas,Wichita,"900 block of N Volutsia",1,1,N/A
2161885,"November 7, 2021",Michigan,Detroit,"Cathedral St and Minock St",1,0,N/A
2161403,"November 7, 2021",Pennsylvania,Philadelphia,"1200 block of N 28th St",1,0,N/A
2162474,"November 7, 2021","North Carolina","High Point","Wayside St",1,0,N/A
2162502,"November 7, 2021","North Carolina",Durham,"NC-55 and Latitude Dr",1,0,N/A
2161754,"November 7, 2021",Pennsylvania,"Pittsburgh (Swissvale)","Smokey Wood Dr",1,0,N/A
2161274,"November 7, 2021",Ohio,Fairfield,"22 Donald Dr",1,2,N/A
2162090,"November 7, 2021",Georgia,"Atlanta (Chamblee)","1900 block of Clairmont Terrace",1,0,N/A
2161314,"November 7, 2021",Ohio,Toledo,"800 block of Vance St",2,0,N/A
2161627,"November 7, 2021",Wisconsin,Milwaukee,"2631 W Auer Ave",1,0,N/A
2161666,"November 7, 2021",Maryland,Baltimore,"2500 block of Hollins St",1,0,N/A
2161317,"November 7, 2021",Wisconsin,Milwaukee,"2454 N 12th St",1,0,N/A
2163263,"November 7, 2021",Texas,Houston,"11312 Westheimer Rd",1,0,N/A
2167497,"November 7, 2021",California,"Chula Vista","656 E St",1,1,N/A
2162008,"November 7, 2021",Indiana,Indianapolis,"48 E Washington St",1,0,N/A
2161629,"November 7, 2021",California,Stockton,"S Sutter St and E 1st St",1,0,N/A
2161611,"November 7, 2021","North Carolina",Wilmington,"50 block of Chestnut St",1,0,N/A
2161605,"November 7, 2021",California,Compton,"3100 block of E Via Mondo",1,0,N/A
2161874,"November 7, 2021",Iowa,"Des Moines","17th Ave and Forest Ave",1,0,N/A
2170181,"November 7, 2021",Iowa,"Council Bluffs","405 Timber Dr",2,0,N/A
2162241,"November 7, 2021",California,Sacramento,"7200 block of Palmer House Dr",1,0,N/A
2161817,"November 7, 2021",Missouri,"Saint Louis","2700 block of Park Ave",1,0,N/A
2163182,"November 7, 2021","South Carolina",Newberry,"Wren Rd",2,0,N/A
2161565,"November 7, 2021",Alabama,Birmingham,"1710 Avenue D",1,3,N/A
2161546,"November 7, 2021","South Carolina",Greenville,"Staunton Bridge Rd",1,1,N/A
2161975,"November 7, 2021",Texas,Dallas,"3415 S Malcolm X Blvd",1,0,N/A
2162139,"November 7, 2021",Georgia,Columbus,"12th Ave and 20th St",1,0,N/A
2161888,"November 7, 2021",Michigan,"Saint Helen",N/A,1,0,N/A
2162046,"November 7, 2021",Florida,Lakeland,"S Kentucky Ave and E Main St",1,0,N/A
2161319,"November 7, 2021",Georgia,Waynesboro,"700 block of Dowell Ave",1,2,N/A
2161556,"November 7, 2021","South Dakota","Sioux Falls","712 S Minnesota Ave",1,2,N/A
2161597,"November 7, 2021","New Jersey",Columbia,"17 Starlite Hill Rd",1,0,N/A
2161388,"November 7, 2021","New Mexico",Albuquerque,"Menaul Blvd NE and University Blvd SE",1,0,N/A
2161379,"November 7, 2021","New Mexico",Albuquerque,"7817 Central Ave NE",1,1,N/A
2161719,"November 7, 2021",Ohio,Cincinnati,"1700 block of Casey Dr",1,0,N/A
2161984,"November 7, 2021",Florida,"Punta Gorda","4000 block of Taylor Rd",1,0,N/A
2161973,"November 7, 2021",Illinois,Chicago,"2900 block of W 44th Pl",1,0,N/A
2167161,"November 7, 2021",Illinois,Chicago,"3100 block of S Ashland Ave",1,0,N/A
2161367,"November 7, 2021",Illinois,Chicago,"1300 block of W Hastings St",1,1,N/A
2161370,"November 7, 2021",Illinois,Chicago,"600 block of S King Dr",1,1,N/A
2167125,"November 7, 2021",Illinois,Chicago,"700 block of W 66th Pl",1,0,N/A
2161978,"November 7, 2021",Florida,Ensley,"Rawls Ave and Hannah St",1,0,N/A
2162892,"November 7, 2021",Ohio,Canton,"1800 block of Spring Ave NE",1,1,N/A
2162346,"November 7, 2021","New York","New York (Manhattan)","Fort Washington Ave and W 168th St",1,0,N/A
2161748,"November 7, 2021",Louisiana,"Baton Rouge","4445 Alvin Dark Ave",1,1,N/A
2162024,"November 7, 2021","New Jersey","New Brunswick","Seaman St and Remsen Ave",1,1,N/A
2161496,"November 7, 2021",Texas,Houston,"11700 block of Moonglow Dr",1,0,N/A
2162868,"November 7, 2021",Pennsylvania,Jonestown,"50 block of Ridge Rd",1,0,N/A
2161876,"November 7, 2021",Alaska,Fairbanks,"3627 Airport Way",1,1,N/A
2166400,"November 7, 2021",Wisconsin,"Saint Francis","3715 E Denton Ave",1,0,N/A
2162860,"November 7, 2021",Maryland,Cambridge,"500 block of Greenwood Ave",1,0,N/A
2161549,"November 7, 2021",Pennsylvania,Philadelphia,"4000 Monument Rd",2,0,N/A
2162834,"November 7, 2021",Pennsylvania,Philadelphia,"5300 block of Malcolm St",1,0,N/A
2161831,"November 7, 2021",Virginia,Petersburg,"2200 block of Linda Ln",1,0,N/A
2161905,"November 7, 2021",Texas,"San Antonio","300 block of Jesse Ave",1,0,N/A
2162098,"November 7, 2021","New Mexico",Albuquerque,"Mountain Rd NE and San Mateo Blvd NE",1,0,N/A
2161672,"November 7, 2021",Louisiana,"New Orleans","5000 block of Lakeshore Dr",1,0,N/A
2161790,"November 7, 2021",Tennessee,Memphis,"3000 block of Ford Rd",1,0,N/A
2161476,"November 6, 2021",Utah,Midvale,"145 E Fort Union Blvd",1,0,N/A
2161312,"November 6, 2021",Virginia,Sandston,"I-64 and I-295",1,0,N/A
2160970,"November 6, 2021",Arkansas,"Little Rock","3400 block of W 10th St",1,0,N/A
2168626,"November 6, 2021",Washington,Marblemount,"Fish Hatchery Ln",2,0,N/A
2161106,"November 6, 2021",Montana,Bainville,"2 US-2",3,0,N/A
2161116,"November 6, 2021",California,Oakley,"33 Malicoat Ave",2,2,N/A
2160572,"November 6, 2021",Indiana,Indianapolis,"5462 Massachusetts Ave",1,0,N/A
2161540,"November 6, 2021","South Carolina",Darlington,N/A,1,0,N/A
2160499,"November 6, 2021",Connecticut,Bridgeport,"2456 Main St",1,0,N/A
2160723,"November 6, 2021",Texas,Elgin,"23200 block of Alicia Dr",1,0,N/A
2161278,"November 6, 2021",Ohio,Cincinnati,"1550 Queen City Ave",1,0,N/A
2161595,"November 6, 2021",California,Oakland,"7400 block of Weld St",1,0,N/A
2162319,"November 6, 2021",Tennessee,Savannah,"300 block of Shell St",1,0,N/A
2161601,"November 6, 2021",Illinois,Springfield,"1600 block of E Morgan Ave",1,0,N/A
2160795,"November 6, 2021",Wisconsin,Milwaukee,"2425 N Oakland Ave",1,0,N/A
2167481,"November 6, 2021",Indiana,"Mount Vernon","700 block of Mulberry St",2,0,N/A
2161652,"November 6, 2021",California,"Los Angeles","5700 block of Long Beach Ave",1,0,N/A
2161103,"November 6, 2021",Oklahoma,"Broken Arrow","2900 block of E Kenosha St",1,1,N/A
2160707,"November 6, 2021","New York",Bronx,"Rogers Pl and E 163rd St",1,0,N/A
2163191,"November 6, 2021","South Carolina",Darlington,"Beatrice St",1,0,N/A
2163197,"November 6, 2021",Texas,Pittsburg,"Thunderbird Point",1,0,N/A
2161537,"November 6, 2021","North Carolina",Parkton,"Birdsong Dr",1,0,N/A
2160833,"November 6, 2021",Illinois,Chicago,"3400 block of W Madison St",1,1,N/A
2160600,"November 6, 2021",Indiana,"Fort Wayne","5300 block of McClellan St",1,0,N/A
2161501,"November 6, 2021",Georgia,Hinesville,"472 Ruben Wells Rd",1,0,N/A
2161492,"November 6, 2021",Georgia,Atlanta,"50 Lincoln Ct Ave NE",1,0,N/A
2164003,"November 6, 2021",Georgia,Atlanta,"620 Valley Hall Dr",2,0,N/A
2160914,"November 6, 2021",Illinois,Chicago,"500 block of E 89th St",1,0,N/A
2160497,"November 6, 2021",Illinois,Chicago,"2600 block of S Keeler Ave",1,0,N/A
2160520,"November 6, 2021",Illinois,Chicago,"5500 block of S Sawyer Ave",1,0,N/A
2161364,"November 6, 2021",Arizona,Prescott,"339 N Rush St",1,0,N/A
2161358,"November 6, 2021",Florida,Pahokee,"S Lake Ave and Daniel Place",1,2,N/A
2161341,"November 6, 2021",Illinois,Joliet,"300 block of Middletree Road",1,0,N/A
2161017,"November 6, 2021",Florida,Deltona,"2800 block of Bluestone Dr",1,0,N/A
2160866,"November 6, 2021",California,Oakland,"I-880 and Filbert St",1,0,N/A
2160886,"November 6, 2021",Maryland,Baltimore,"4800 block of Claybury Ave",1,0,N/A
2160884,"November 6, 2021",Maryland,Baltimore,"1500 block of Leslie St",1,0,N/A
2160957,"November 6, 2021",Massachusetts,Boston,"27 Ingleside St",1,0,N/A
2161265,"November 6, 2021",Oregon,Portland,"1000 block of NE Madrona St",1,0,N/A
2160965,"November 6, 2021",Colorado,"Colorado Springs","Galley Rd and Auburn Dr",1,1,N/A
