"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1287722,"December 29, 2018",Mississippi,Jackson,"Deer Park St",1,0,N/A
1288251,"December 29, 2018","North Carolina",Charlotte,"510 Briar Creek Rd",1,0,N/A
1287819,"December 29, 2018",Texas,Barrett,"700 block of Magnolia Ave",1,0,N/A
1288237,"December 29, 2018",Connecticut,"New Haven","Dorman St",1,0,N/A
1289315,"December 29, 2018",Missouri,Marshall,"Viking Ln",1,0,N/A
1288467,"December 29, 2018",Missouri,Moberly,"600 block of Concannon St",2,0,N/A
1288523,"December 29, 2018",Tennessee,Murfreesboro,"319 W Lokey Ave",1,1,N/A
1287892,"December 29, 2018",Arizona,Tempe,"5124 S Mill Ave",1,0,N/A
1288923,"December 29, 2018","South Carolina",Hopkins,"Meeting House Rd and Clarkson Rd",1,0,N/A
1287851,"December 29, 2018",Pennsylvania,Philadelphia,"2000 block of Wilmot St",1,0,N/A
1288470,"December 29, 2018",Nevada,"Las Vegas","953 E Sahara Ave",1,2,N/A
1288432,"December 29, 2018",Ohio,Columbus,"826 Wedgewood Dr",1,0,N/A
1288475,"December 29, 2018",Colorado,Aurora,"12051 E Mississippi Ave",1,0,N/A
1287870,"December 29, 2018",California,Vista,"1865 Hartwright Rd",1,1,N/A
1288205,"December 29, 2018",Georgia,Savannah,"Treat Ave and Iowa St",1,0,N/A
1287689,"December 29, 2018",Arkansas,"North Little Rock","2900 block of Pike Ave",2,0,N/A
1287409,"December 29, 2018",Ohio,Akron,"1307 Grant St",1,0,N/A
1287563,"December 29, 2018",Florida,Clearwater,"1884 Oak St",1,0,N/A
1288048,"December 29, 2018",Indiana,Indianapolis,"4600 block of E 34th St",1,0,N/A
1288258,"December 29, 2018",Utah,"Fort Duchesne",N/A,1,0,N/A
1289065,"December 29, 2018",Illinois,Danville,"200 block of Brewer Rd",2,0,N/A
1289022,"December 29, 2018",Oklahoma,Seminole,"W Wilson Ave and N Timmons St",1,0,N/A
1287367,"December 29, 2018",Missouri,"Saint Joseph","1007 S 12th St",1,0,N/A
1875772,"December 29, 2018",Pennsylvania,Philadelphia,"100 block of Widener St",1,0,N/A
1287610,"December 29, 2018",Utah,"Saint George","64 N 800 E",1,0,N/A
1287946,"December 29, 2018","District of Columbia",Washington,"3000 block of Stanton Rd SE",1,0,N/A
1287662,"December 29, 2018","North Carolina",Cameron,"118 Helen Ln",1,1,N/A
1288849,"December 29, 2018",Illinois,Urbana,"2000 block of Vawter St",1,0,N/A
1287717,"December 29, 2018",Mississippi,Golden,"Alice Hall Rd",2,0,N/A
1289611,"December 29, 2018",Maryland,Beltsville,"11300 block of Evans Trail",1,0,N/A
1289425,"December 29, 2018",Maryland,"Fort Washington","1700 block of Taylor Ave",1,0,N/A
1287746,"December 29, 2018","New Jersey",Clifton,"299 NJ-3",1,0,N/A
1288555,"December 29, 2018",Texas,Lubbock,"4703 29th St",2,0,N/A
1287873,"December 29, 2018",Texas,Beaumont,"4300 block of Kenneth Ave",1,0,N/A
1288306,"December 29, 2018","North Carolina",Chadbourn,"Williams Rd",1,0,N/A
1287847,"December 29, 2018",California,"San Diego","Wilbur Ave",1,0,N/A
1287645,"December 29, 2018",Texas,"Corpus Christi","400 block of Homecrest St",1,0,N/A
1287897,"December 29, 2018",Oregon,Beatty,N/A,1,0,N/A
1287667,"December 29, 2018",Texas,"Corpus Christi",TX-358,1,1,N/A
1287725,"December 28, 2018",Pennsylvania,Chester,"6th St and Pusey St",1,1,N/A
1287053,"December 28, 2018",Arizona,Tucson,"6575 S Country Club Rd",1,0,N/A
1287750,"December 28, 2018",California,"Santa Maria (Orcutt)","5900 block of Oakhill Dr",1,0,N/A
1287030,"December 28, 2018",Arizona,Glendale,"4900 block of W Thunderbird Rd",1,0,N/A
1287648,"December 28, 2018","North Carolina",Harrisburg,"191 Sims Pkwy",1,1,N/A
1287459,"December 28, 2018",Kentucky,"Cave City","200 block of Glenwood Ct",1,0,N/A
1287453,"December 28, 2018","West Virginia","Raleigh (county)","Coal River Rd",1,0,N/A
1286857,"December 28, 2018",Louisiana,Bogalusa,"19597 LA-21",1,0,N/A
1287349,"December 28, 2018",Oklahoma,Tulsa,"Mohawk Blvd and Martin Luther King Jr Blvd",1,0,N/A
1287075,"December 28, 2018",Oklahoma,Tulsa,"1600 block of N 23rd W Ave",1,1,N/A
1287934,"December 28, 2018",California,Banning,"300 block of East Ramsey St",1,1,N/A
1290970,"December 28, 2018",California,Hemet,"100 block of N Tahquitz St",1,0,N/A
1288123,"December 28, 2018",Florida,"Opa Locka","13100 block of NW 32nd Ave",1,0,N/A
1287374,"December 28, 2018",Indiana,Crawfordsville,"US 231 and County Rd 550 N",1,0,N/A
1289078,"December 28, 2018",California,"Los Angeles","89th St and Central Ave",1,2,N/A
1286738,"December 28, 2018",Florida,Miami,"800 block of NW 70th St",2,1,N/A
1287286,"December 28, 2018",Missouri,"Saint Charles","150 Whetstone Dr",4,1,N/A
1286862,"December 28, 2018",Ohio,Toledo,"2115 Genessee St",1,0,N/A
1287411,"December 28, 2018","New Jersey",Carteret,"164 High Street",1,0,N/A
1287371,"December 28, 2018",Tennessee,Tullahoma,"2111 N Jackson St",1,0,N/A
1287110,"December 28, 2018",Kansas,Wichita,"2796 S Seneca St",1,0,N/A
1286681,"December 28, 2018",Maryland,"Capitol Heights (Seat Pleasant)","200 block of 68th Pl",1,0,N/A
1287250,"December 28, 2018","New York",Bronx,"Southern Blvd",1,0,N/A
1293038,"December 28, 2018",Washington,Colville,"900 block of Westover Rd",1,0,N/A
1287932,"December 28, 2018",California,"Thousand Oaks","2900 block of Salmon River Circle",1,0,N/A
1287916,"December 28, 2018","North Dakota",Bismarck,"1000 block of W Turnpike Ave",1,0,N/A
1287569,"December 28, 2018",Texas,"Port Arthur","1600 block of Rev Raymond Scott Ave",1,0,N/A
1287170,"December 28, 2018",Missouri,"Saint Louis","5300 block of Geraldine Ave",2,0,N/A
1289471,"December 28, 2018",Arizona,Tucson,"W Nebraska St and S 6th Ave",1,0,N/A
1289464,"December 28, 2018",Arizona,Phoenix,"43rd Ave and Indian School Rd",1,3,N/A
1287135,"December 28, 2018",Nebraska,Lincoln,"8100 block of Mathew Pl",1,0,N/A
1287673,"December 28, 2018",Wisconsin,Milwaukee,"N 5th St and W Clarke St",1,0,N/A
1287156,"December 28, 2018",Texas,"San Antonio","2600 block of Westward",1,1,N/A
1287163,"December 28, 2018",Missouri,"Kansas City","Park Ave E and E 30th St",1,0,N/A
1285981,"December 27, 2018",Arkansas,Conway,"2400 Market Plz",1,0,N/A
1287024,"December 27, 2018",California,"Los Angeles","1000 block of Venice Blvd",1,0,N/A
1286057,"December 27, 2018",Texas,Tyler,"2308 Ridgewood Dr",2,0,N/A
1298651,"December 27, 2018",Mississippi,Jackson,"100 Block of Rosslyn Ave",1,0,N/A
1286381,"December 27, 2018",Connecticut,Hartford,"Garden St and Pliny St",1,1,N/A
1286975,"December 27, 2018","South Carolina",Roebuck,"170 Evans Cir",1,1,N/A
1286409,"December 27, 2018","South Carolina",Charleston,"1219 Ashley Hall Rd",1,0,N/A
1286477,"December 27, 2018","New York",Buffalo,"75 Stevenson St",1,0,N/A
1285813,"December 27, 2018",Massachusetts,Boston,"7 Dyer St",1,2,N/A
1286851,"December 27, 2018",Georgia,Augusta,"1700 block of Essie McIntyre Blvd",1,0,N/A
1286001,"December 27, 2018",Louisiana,Eunice,"500 block of Juanita St",1,0,N/A
1286124,"December 27, 2018",Louisiana,Shreveport,"1500 block of Doris St",1,0,N/A
1285911,"December 27, 2018",Pennsylvania,Philadelphia,"2200 N Gratz St",2,1,N/A
1286626,"December 27, 2018",Maryland,Frostburg,"10400 block of Piney Mountain Rd",1,0,N/A
1286710,"December 27, 2018","West Virginia",Martinsburg,"800 Foxcroft Ave",1,0,N/A
1286357,"December 27, 2018",Nebraska,Omaha,"S 181st St and Gertrude St",1,0,N/A
1287099,"December 27, 2018",Kansas,Iola,"114 S Kentucky St",3,0,N/A
1317053,"December 27, 2018","North Carolina",Thomasville,"257 Gobel Rd",2,0,N/A
1286384,"December 27, 2018",Washington,"Kent (Covington)","25000 block of 180th Ave SE",2,0,N/A
1286566,"December 27, 2018",Maine,Lewiston,"Lisbon St",1,0,N/A
1286572,"December 27, 2018",Michigan,Detroit,"8140 Michigan Ave",1,0,N/A
1286067,"December 27, 2018",Wisconsin,Milwaukee,"4500 block of W Clarke St",1,0,N/A
1286485,"December 27, 2018",Georgia,Columbus,"1919 Dunwoody Dr",1,0,N/A
1287147,"December 27, 2018",Texas,Cisco,"1500 block of Hwy 206",2,0,N/A
1285972,"December 27, 2018",Arkansas,"Little Rock","2A Eagle Hill Dr",2,0,N/A
1290962,"December 27, 2018",California,"San Bernardino",N/A,1,0,N/A
1286964,"December 26, 2018","South Carolina",Taylors,"Chick Springs Rd and Michell Dr",1,0,N/A
1287081,"December 26, 2018",Florida,"Pompano Beach","237 NW 12th Ct",1,0,N/A
1286304,"December 26, 2018",Mississippi,Goodman,"91 Cedar Grove Dr",1,0,N/A
1285020,"December 26, 2018","North Carolina","High Point","4101 Braddock Rd",2,0,N/A
1286351,"December 26, 2018",California,Holtville,N/A,1,0,N/A
1287014,"December 26, 2018","North Carolina",Shannon,"1200 block of McGoogan Farm Rd",1,0,N/A
1285702,"December 26, 2018",Alabama,Montgomery,"100 block of Commerce St",2,0,N/A
1285551,"December 26, 2018",Missouri,"Saint Louis","2100 block of Chambers Rd",1,0,N/A
1290077,"December 26, 2018",Washington,"Port Angeles","50 block of Bear Meadow Rd",3,0,N/A
1286712,"December 26, 2018","West Virginia",Fairmont,"2000 block of Dixie Ave",1,0,N/A
1285113,"December 26, 2018",Florida,Orlando,"1014 Michigan St",1,0,N/A
1285080,"December 26, 2018",Louisiana,Natchitoches,"104 Cherie Loop",1,1,N/A
1284971,"December 26, 2018",Florida,Lakeland,"101 E Memorial Blvd",1,0,N/A
1285119,"December 26, 2018",Illinois,Chicago,"5700 block of W 64th Pl",1,1,N/A
1318499,"December 26, 2018",California,"Los Angeles","13800 block of Oxnard St",2,0,N/A
1286073,"December 26, 2018",Georgia,"Stone Mountain","4700 block of Mercer Rd",1,0,N/A
1286417,"December 26, 2018",Florida,"Lake City","200 block of SE Anastasia St",1,0,N/A
1285455,"December 26, 2018",Louisiana,"Baton Rouge","5200 block of Washington Ave",1,0,N/A
1286645,"December 26, 2018",Washington,Yakima,"700 S 9th Ave",1,0,N/A
1286033,"December 26, 2018",Missouri,"Saint Louis","2600 block of Hickory St",1,1,N/A
1286917,"December 26, 2018","South Carolina","North Charleston","3400 Block of Navajo St",1,0,N/A
1284939,"December 26, 2018",Indiana,"Indianapolis (Lawrence)","6505 Tanner Dr",1,0,N/A
1285384,"December 26, 2018",Alabama,"Bessemer (Brighton)","Parker Springs St and Short Perry Ave",1,0,N/A
1290180,"December 26, 2018",Louisiana,"Baton Rouge","4500 block of Bawell St",1,1,N/A
1285059,"December 26, 2018",Florida,Miami,"NW 62nd St and NW 20th Ave",1,2,N/A
1285065,"December 26, 2018",Illinois,Peoria,"500 block of Spring St",1,0,N/A
1285846,"December 26, 2018","New Jersey",Trenton,"175 S Broad St",1,0,N/A
1285670,"December 26, 2018",Wisconsin,Milwaukee,"W Finn Pl and N 12th St",1,0,N/A
1285152,"December 26, 2018","New Jersey","Jersey City","209 Martin Luther King Dr",1,0,N/A
1286546,"December 26, 2018",Texas,Houston,"8929 Scott St",1,0,N/A
1286993,"December 26, 2018","South Carolina",Cope,"Slab Landing Rd and Avalon Ct",1,0,N/A
1286550,"December 26, 2018",Texas,Lubbock,"3500 block of 38th St",1,0,N/A
1285668,"December 26, 2018",Wisconsin,Milwaukee,"70th St and Bobolink Ave",1,0,N/A
1285710,"December 26, 2018",Arkansas,Rector,"816 S Main St",1,0,N/A
1285135,"December 26, 2018",Texas,Frisco,"8568 Warren Pkwy",1,0,N/A
1285086,"December 26, 2018","North Carolina",Huntersville,"11900 block of Bryton Pass Lane",1,1,N/A
1285032,"December 26, 2018",Florida,Clearwater,"1444 Gulf To Bay Blvd",1,1,N/A
1284899,"December 26, 2018",California,Newman,"520 Merced St",1,0,N/A
1285096,"December 26, 2018","Rhode Island",Providence,"100 Fountain St",1,1,N/A
1285558,"December 25, 2018",Missouri,"Saint Louis","6400 block of Idaho Ave",1,0,N/A
1285289,"December 25, 2018",California,"San Bernardino","600 block of W Highland Ave",1,0,N/A
1285287,"December 25, 2018",California,"San Bernardino","1100 block of N Mayfield Ave",1,0,N/A
1284686,"December 25, 2018",Louisiana,Alexandria,"3rd St and Saint James St",1,0,N/A
1284688,"December 25, 2018",Louisiana,Alexandria,"2300 block of Madeline St",2,0,N/A
1284869,"December 25, 2018",Arizona,Buckeye,"24200 block of W Desert Bloom St",1,0,N/A
1286252,"December 25, 2018",Louisiana,"Baton Rouge","6200 block of Blackberry St",1,0,N/A
1284683,"December 25, 2018",Louisiana,"New Orleans","Casimire St and General Meyer Ave",1,1,N/A
1284913,"December 25, 2018",Tennessee,Nashville,"328 Wimpole Dr",1,1,N/A
1284922,"December 25, 2018",Virginia,Lynchburg,"40 Cog Ln",1,0,N/A
1286822,"December 25, 2018",Louisiana,Bastrop,"38 Eden Ave",1,0,N/A
1284928,"December 25, 2018","West Virginia","Montana Mines","Lofty Ln",1,0,N/A
1285192,"December 25, 2018",Georgia,Poulan,"500 block of Commercial Dr",1,1,N/A
1286159,"December 25, 2018",Alabama,Montgomery,"4000 block of Twin Lakes Dr",1,0,N/A
1285181,"December 25, 2018",Georgia,Cordele,"1305 S Joe Wright Dr",1,0,N/A
1285129,"December 25, 2018",Florida,"Plant City","Forbes Rd",1,0,N/A
1284633,"December 25, 2018",Tennessee,Chattanooga,"7700 block of Wimberly Dr",1,0,N/A
1285369,"December 25, 2018",Alabama,Fairfield,"600 block of 55th Pl",1,0,N/A
1286584,"December 25, 2018",Michigan,Hemlock,"2300 block of S Hemlock Rd",2,0,N/A
1284662,"December 25, 2018",California,"San Jose","Leigh Ave and Fruitdale Ave",1,1,N/A
1286660,"December 25, 2018",Mississippi,Como,"15300 block of Old Panola Rd",1,0,N/A
1284998,"December 25, 2018",Florida,Kissimmee,"Montclair Way",1,0,N/A
1285653,"December 25, 2018",Minnesota,Hibbing,"2408 3rd Ave E",1,2,N/A
1284648,"December 25, 2018",Tennessee,Antioch,"2800 block of Creekview Dr",1,0,N/A
1284789,"December 25, 2018",California,Inglewood,"104th St and Yukon Ave",1,0,N/A
1284996,"December 25, 2018",Florida,"Fort Lauderdale","701 W Broward Blvd",1,0,N/A
1284483,"December 25, 2018",Louisiana,"New Orleans","2500 block of Clara St",1,0,N/A
1284733,"December 25, 2018",Maryland,Baltimore,"5516 Reisterstown Rd",1,0,N/A
1284580,"December 25, 2018","District of Columbia",Washington,"5700 block of E Capitol St SE",1,0,N/A
1284876,"December 25, 2018",Illinois,Chicago,"2300 block of S Whipple St",1,0,N/A
1285343,"December 25, 2018",Kansas,"Junction City","948 Grant Ave",1,0,N/A
1284706,"December 25, 2018",Alabama,Hamilton,"422 2nd St SW",1,0,N/A
1284700,"December 25, 2018",Arkansas,Hamburg,"400 block of Chicago St",1,0,N/A
1284867,"December 24, 2018",Nevada,"North Las Vegas","2011 E Lake Mead Blvd",1,0,N/A
1284775,"December 24, 2018",Texas,"Fort Worth","6700 block of Brentwood Stair Rd",1,0,N/A
1286367,"December 24, 2018","North Carolina",Greenville,"3372 Old River Rd",1,0,N/A
1284257,"December 24, 2018",California,"San Francisco","1300 block of Evans Ave",1,0,N/A
1284586,"December 24, 2018",Louisiana,Lutcher,"2176 Main St",2,2,N/A
1284127,"December 24, 2018",Alabama,Birmingham,"2500 29th Ave N",1,0,N/A
1284157,"December 24, 2018",Mississippi,Jackson,"1221 Buchanan St",1,0,N/A
1284141,"December 24, 2018",Tennessee,Memphis,"2459 Ketchum Rd",1,1,N/A
1284597,"December 24, 2018",Louisiana,Shreveport,"4201 Cadbury Ct",1,1,N/A
1284415,"December 24, 2018",Louisiana,"New Orleans","3500 block of Vespasian Blvd",1,0,N/A
1496237,"December 24, 2018",Michigan,Detroit,"15800 block of Wisconsin St",1,0,N/A
1283781,"December 24, 2018",Georgia,Cumming,"Berry Patch Dr",1,0,N/A
1286355,"December 24, 2018",California,Anaheim,"500 block of Sabina St",1,0,N/A
1284114,"December 24, 2018",California,Vacaville,"300 block of Bel Air Dr",1,0,N/A
1284820,"December 24, 2018",Ohio,Akron,"400 block of Edgewood Ave",1,0,N/A
1284675,"December 24, 2018",Missouri,"Kansas City","E 40th St and Olive St",1,0,N/A
1284187,"December 24, 2018","New Jersey",Newark,"200 block of Peshine Ave",1,0,N/A
1284063,"December 24, 2018",Ohio,Cleveland,"1192 E 105th St",1,0,N/A
1286153,"December 24, 2018",Alabama,Birmingham,"617 12th St SW",1,0,N/A
1285297,"December 24, 2018",California,"Moreno Valley","25211 Perris Blvd",1,1,N/A
1617026,"December 24, 2018",Missouri,"Saint Louis","5900 block of Wabada Ave",1,0,N/A
1292452,"December 24, 2018",Texas,Anahuac,"133 FM 2041",2,0,N/A
1284630,"December 24, 2018",Kentucky,Hitchins,"Winding Way Ln",2,0,N/A
1284167,"December 24, 2018",Virginia,"Virginia Beach","4800 block of Ashbury Ln",2,0,N/A
1284201,"December 24, 2018",Ohio,Hamilton,"3400 block of Waterfowl Ln",1,0,N/A
1284197,"December 24, 2018",Alabama,Mobile,"100 block of Carondolet Ct W",1,0,N/A
1284181,"December 24, 2018","New Jersey",Newark,"100 block of Isabella Ave",1,1,N/A
1284873,"December 24, 2018",Alaska,Wasilla,"South Knik Goose Bay Rd",1,0,N/A
1283603,"December 24, 2018",Alabama,"Muscle Shoals","2200 block of Gusmus Ave",1,1,N/A
1285023,"December 24, 2018",Florida,"Orange Park","Floyd Cir",1,0,N/A
1284099,"December 24, 2018",Louisiana,"Lake Charles","4008 Pleasant Dr",2,0,N/A
1283953,"December 24, 2018","New Mexico",Albuquerque,"3400 Prospect Ave NE",1,0,N/A
1284453,"December 24, 2018",Wisconsin,Milwaukee,"W Burleigh St and N 12th St",1,0,N/A
1286443,"December 24, 2018",Michigan,Washington,"61498 Cetnor Ct",1,1,N/A
1284355,"December 24, 2018",Missouri,"Saint Louis","Carter Ave and Clay Ave",1,0,N/A
1283830,"December 23, 2018",Georgia,Macon,"Bloomfield Rd and Bloomfield Way",1,0,N/A
1283273,"December 23, 2018",Missouri,"Saint Louis","1200 block of Aubert Ave",2,0,N/A
1283276,"December 23, 2018",Texas,Austin,"12500 block of Rampart St",1,0,N/A
1285547,"December 23, 2018",Texas,"Texas City","10700 Emmett F Lowry Expy",1,0,N/A
1283293,"December 23, 2018",Missouri,Springfield,"1053 S Peach Tree Ave",1,0,N/A
1284089,"December 23, 2018",Massachusetts,Springfield,"Oswego St and Richelieu St",1,0,N/A
1284764,"December 23, 2018",Wisconsin,Madison,"430 N Frances St",1,0,N/A
1283229,"December 23, 2018",Missouri,Springfield,"1042 W College St",1,6,N/A
1283498,"December 23, 2018","New Jersey","West New York","61st St and Park Ave",1,1,N/A
1283846,"December 23, 2018","South Carolina","North Charleston","1900 block of Alton St",1,0,N/A
1284152,"December 23, 2018",Louisiana,Independence,"12427 Labruzza Ln",2,0,N/A
1283039,"December 23, 2018",Pennsylvania,Pittsburgh,"N Lang Ave and Felicia Way",1,0,N/A
1285590,"December 23, 2018",Colorado,Florence,"1016 W 2nd St",1,0,N/A
1284344,"December 23, 2018",Missouri,"Kansas City","Hardesty Ave and 22nd St",1,1,N/A
